"baseline_design","n_processes","mean_length","beta_true","comparator","metric","mean_advantage","standard_error","ci_lower","ci_upper","win_rate"
"common",300,12,0.25,"Global alpha-beta model","full_brier",0.0021739177895511,5.56344603635936e-05,0.00206487424723846,0.00228296133186374,0.976666666666667
"unequal",300,12,0.25,"Global alpha-beta model","departure_logloss",0.0042590548009865,9.39764249583392e-05,0.00407486100806815,0.00444324859390484,0.993333333333333
"unequal",300,12,0.25,"Global alpha-beta model","departure_brier",0.00204169946207847,4.49833952593832e-05,0.00195353200737008,0.00212986691678686,0.996666666666667
"unequal",300,12,0.25,"Global alpha-beta model","full_logloss",0.0042590548009865,9.3976424958339e-05,0.00407486100806816,0.00444324859390485,0.993333333333333
"unequal",300,12,0.25,"Global alpha-beta model","full_brier",0.00261060950943215,5.79077702655953e-05,0.00249711027971158,0.00272410873915271,1
"common",500,12,0.25,"Global alpha-beta model","departure_logloss",0.00370498083036317,7.70504826412161e-05,0.00355396188438639,0.00385599977633995,1
"common",500,12,0.25,"Global alpha-beta model","departure_brier",0.00167826549554849,3.52050244446383e-05,0.001609263647637,0.00174726734345999,1
"common",500,12,0.25,"Global alpha-beta model","full_logloss",0.00370498083036317,7.70504826412157e-05,0.00355396188438639,0.00385599977633996,1
"common",500,12,0.25,"Global alpha-beta model","full_brier",0.00214588673691183,4.50218676247352e-05,0.00205764387636735,0.00223412959745631,1
"unequal",500,12,0.25,"Global alpha-beta model","departure_logloss",0.00404746786895152,7.20742648060698e-05,0.00390620230993162,0.00418873342797142,1
"unequal",500,12,0.25,"Global alpha-beta model","departure_brier",0.00194406095052105,3.46425796329665e-05,0.00187616149444043,0.00201196040660166,1
"unequal",500,12,0.25,"Global alpha-beta model","full_logloss",0.00404746786895152,7.207426480607e-05,0.00390620230993162,0.00418873342797142,1
"unequal",500,12,0.25,"Global alpha-beta model","full_brier",0.00248972751499808,4.5276871891473e-05,0.00240098484609079,0.00257847018390537,1
"common",100,20,0.25,"Global alpha-beta model","departure_logloss",0.00455402983323838,0.000144221481237,0.00427135573001386,0.0048367039364629,0.966666666666667
"common",100,20,0.25,"Global alpha-beta model","departure_brier",0.00205047272534548,6.51842885733451e-05,0.00192271151974173,0.00217823393094924,0.966666666666667
"common",100,20,0.25,"Global alpha-beta model","full_logloss",0.00455402983323838,0.000144221481237,0.00427135573001386,0.00483670393646289,0.966666666666667
"common",100,20,0.25,"Global alpha-beta model","full_brier",0.00261474764467181,8.33823310537737e-05,0.00245131827580642,0.00277817701353721,0.966666666666667
"unequal",100,20,0.25,"Global alpha-beta model","departure_logloss",0.00501557485345131,0.000145270627598985,0.0047308444233573,0.00530030528354532,0.976666666666667
"unequal",100,20,0.25,"Global alpha-beta model","departure_brier",0.0023927937816449,6.92069239012819e-05,0.00225714821079839,0.00252843935249141,0.98
"unequal",100,20,0.25,"Global alpha-beta model","full_logloss",0.0050155748534513,0.000145270627598984,0.00473084442335729,0.00530030528354531,0.976666666666667
"unequal",100,20,0.25,"Global alpha-beta model","full_brier",0.00307306208353087,8.89396405112745e-05,0.00289874038812877,0.00324738377893297,0.983333333333333
"common",184,20,0.25,"Global alpha-beta model","departure_logloss",0.00401271858214188,9.76047119610217e-05,0.00382141334669828,0.00420402381758548,0.986666666666667
"common",184,20,0.25,"Global alpha-beta model","departure_brier",0.00181873572042793,4.47208775574816e-05,0.00173108280041526,0.00190638864044059,0.986666666666667
"common",184,20,0.25,"Global alpha-beta model","full_logloss",0.00401271858214189,9.76047119610216e-05,0.00382141334669828,0.00420402381758549,0.986666666666667
"common",184,20,0.25,"Global alpha-beta model","full_brier",0.00232127938304436,5.73138835516518e-05,0.00220894417128312,0.0024336145948056,0.983333333333333
"unequal",184,20,0.25,"Global alpha-beta model","departure_logloss",0.00472826395137728,0.000105675414318793,0.00452114013931245,0.00493538776344211,1
"unequal",184,20,0.25,"Global alpha-beta model","departure_brier",0.0022685828293142,5.05691316632698e-05,0.00216946733125419,0.00236769832737421,1
"unequal",184,20,0.25,"Global alpha-beta model","full_logloss",0.00472826395137729,0.000105675414318792,0.00452114013931246,0.00493538776344212,1
"unequal",184,20,0.25,"Global alpha-beta model","full_brier",0.00290817029687512,6.45110774001292e-05,0.00278172858517087,0.00303461200857938,1
"common",300,20,0.25,"Global alpha-beta model","departure_logloss",0.00396319348065609,7.15318674422868e-05,0.00382299102046921,0.00410339594084297,1
"common",300,20,0.25,"Global alpha-beta model","departure_brier",0.00179795893056301,3.28034157794058e-05,0.00173366423563538,0.00186225362549065,1
"common",300,20,0.25,"Global alpha-beta model","full_logloss",0.00396319348065608,7.1531867442287e-05,0.0038229910204692,0.00410339594084297,1
"common",300,20,0.25,"Global alpha-beta model","full_brier",0.0022941139407528,4.14641312183848e-05,0.00221284424356477,0.00237538363794083,1
"unequal",300,20,0.25,"Global alpha-beta model","departure_logloss",0.00459629598543801,8.17587413740566e-05,0.00443604885234486,0.00475654311853116,0.996666666666667
"unequal",300,20,0.25,"Global alpha-beta model","departure_brier",0.00220530215297953,3.93454301218821e-05,0.00212818510994064,0.00228241919601842,0.996666666666667
"unequal",300,20,0.25,"Global alpha-beta model","full_logloss",0.00459629598543802,8.17587413740561e-05,0.00443604885234487,0.00475654311853117,0.996666666666667
"unequal",300,20,0.25,"Global alpha-beta model","full_brier",0.00282376578606905,5.06591178751815e-05,0.00272447391503369,0.00292305765710441,0.996666666666667
"common",500,20,0.25,"Global alpha-beta model","departure_logloss",0.00380582355705909,5.54805185428672e-05,0.00369708174071507,0.00391456537340311,1
"common",500,20,0.25,"Global alpha-beta model","departure_brier",0.00172708957679932,2.54032182207153e-05,0.00167729926908672,0.00177687988451192,1
"common",500,20,0.25,"Global alpha-beta model","full_logloss",0.0038058235570591,5.54805185428675e-05,0.00369708174071508,0.00391456537340312,1
"common",500,20,0.25,"Global alpha-beta model","full_brier",0.00220378739320333,3.29060332262407e-05,0.00213929156807989,0.00226828321832676,1
"unequal",500,20,0.25,"Global alpha-beta model","departure_logloss",0.00447995851064431,6.21327684044733e-05,0.00435817828457155,0.00460173873671708,1
"unequal",500,20,0.25,"Global alpha-beta model","departure_brier",0.00215548506229092,3.00543431011329e-05,0.0020965785498127,0.00221439157476914,1
"unequal",500,20,0.25,"Global alpha-beta model","full_logloss",0.00447995851064432,6.21327684044738e-05,0.00435817828457155,0.00460173873671709,1
"unequal",500,20,0.25,"Global alpha-beta model","full_brier",0.00275098546015171,3.86749073565131e-05,0.00267518264173294,0.00282678827857047,1
"common",100,8,0.52,"Global alpha-beta model","departure_logloss",0.0185905522009486,0.000459871627321035,0.0176892038113994,0.0194919005904978,0.99
"common",100,8,0.52,"Global alpha-beta model","departure_brier",0.00866229806845018,0.000205448519113661,0.0082596189709874,0.00906497716591295,0.993333333333333
"common",100,8,0.52,"Global alpha-beta model","full_logloss",0.0185905522009486,0.000459871627321035,0.0176892038113994,0.0194919005904978,0.99
"common",100,8,0.52,"Global alpha-beta model","full_brier",0.0110667486947329,0.000264778496216243,0.0105477828421491,0.0115857145473168,0.99
"unequal",100,8,0.52,"Global alpha-beta model","departure_logloss",0.0197377239904475,0.000524283081732276,0.0187101291502522,0.0207653188306428,0.993333333333333
"unequal",100,8,0.52,"Global alpha-beta model","departure_brier",0.00913747632722587,0.000225058511536437,0.00869636164461446,0.00957859100983729,0.993333333333333
"unequal",100,8,0.52,"Global alpha-beta model","full_logloss",0.0197377239904475,0.000524283081732275,0.0187101291502522,0.0207653188306428,0.993333333333333
"unequal",100,8,0.52,"Global alpha-beta model","full_brier",0.0116048388463979,0.000288115642666096,0.0110401321867723,0.0121695455060234,0.993333333333333
"common",184,8,0.52,"Global alpha-beta model","departure_logloss",0.0170309933058259,0.000330212494984337,0.0163837768156566,0.0176782097959952,1
"common",184,8,0.52,"Global alpha-beta model","departure_brier",0.00805995135217353,0.000155659558865668,0.00775485861679682,0.00836504408755024,1
"common",184,8,0.52,"Global alpha-beta model","full_logloss",0.0170309933058259,0.000330212494984337,0.0163837768156566,0.0176782097959952,1
"common",184,8,0.52,"Global alpha-beta model","full_brier",0.0102767631233005,0.000198037204616273,0.00988861020225259,0.0106649160443484,1
"unequal",184,8,0.52,"Global alpha-beta model","departure_logloss",0.0181148617887437,0.000306889295819897,0.0175133587689367,0.0187163648085507,1
"unequal",184,8,0.52,"Global alpha-beta model","departure_brier",0.00868315907804437,0.000141888339736437,0.00840505793216095,0.00896126022392778,1
"unequal",184,8,0.52,"Global alpha-beta model","full_logloss",0.0181148617887437,0.000306889295819897,0.0175133587689367,0.0187163648085507,1
"unequal",184,8,0.52,"Global alpha-beta model","full_brier",0.01112494051204,0.000183631150552864,0.0107650234569564,0.0114848575671237,0.996666666666667
"common",300,8,0.52,"Global alpha-beta model","departure_logloss",0.0161379645694638,0.000233904303713196,0.015679512134186,0.0165964170047417,1
"common",300,8,0.52,"Global alpha-beta model","departure_brier",0.00765458804885217,0.000111278082591378,0.00743648300697307,0.00787269309073127,1
"common",300,8,0.52,"Global alpha-beta model","full_logloss",0.0161379645694639,0.000233904303713197,0.015679512134186,0.0165964170047417,1
"common",300,8,0.52,"Global alpha-beta model","full_brier",0.00979185931471073,0.00014313735289529,0.00951131010303596,0.0100724085263855,1
"unequal",300,8,0.52,"Global alpha-beta model","departure_logloss",0.0167587384672022,0.000245534905287985,0.0162774900528377,0.0172399868815666,1
"unequal",300,8,0.52,"Global alpha-beta model","departure_brier",0.00807414213784761,0.000117295733800297,0.00784424249959903,0.00830404177609619,1
"unequal",300,8,0.52,"Global alpha-beta model","full_logloss",0.0167587384672021,0.000245534905287986,0.0162774900528377,0.0172399868815666,1
"unequal",300,8,0.52,"Global alpha-beta model","full_brier",0.0103045825681355,0.000151528195410844,0.0100075873051303,0.0106015778311408,1
"common",500,8,0.52,"Global alpha-beta model","departure_logloss",0.0156284477373331,0.000184433644362693,0.0152669577943822,0.015989937680284,1
"common",500,8,0.52,"Global alpha-beta model","departure_brier",0.0074257698556932,8.78898225308197e-05,0.0072535058035328,0.00759803390785361,1
"common",500,8,0.52,"Global alpha-beta model","full_logloss",0.0156284477373331,0.000184433644362693,0.0152669577943822,0.015989937680284,1
"common",500,8,0.52,"Global alpha-beta model","full_brier",0.00949424936130962,0.000113263553938228,0.0092722527955907,0.00971624592702855,1
"unequal",500,8,0.52,"Global alpha-beta model","departure_logloss",0.0165274852804034,0.000184651504405391,0.0161655683317688,0.016889402229038,1
"unequal",500,8,0.52,"Global alpha-beta model","departure_brier",0.00798568304297708,8.78290699395245e-05,0.00781353806589561,0.00815782802005855,1
"unequal",500,8,0.52,"Global alpha-beta model","full_logloss",0.0165274852804034,0.00018465150440539,0.0161655683317688,0.016889402229038,1
"unequal",500,8,0.52,"Global alpha-beta model","full_brier",0.0101954854621984,0.000114437194136304,0.00997118856169123,0.0104197823627055,1
"common",100,12,0.52,"Global alpha-beta model","departure_logloss",0.0202935921540143,0.000391135045728251,0.0195269674643869,0.0210602168436416,1
"common",100,12,0.52,"Global alpha-beta model","departure_brier",0.00964459676485217,0.000183940023092679,0.00928407431959052,0.0100051192101138,1
"common",100,12,0.52,"Global alpha-beta model","full_logloss",0.0202935921540143,0.000391135045728251,0.0195269674643869,0.0210602168436416,1
"common",100,12,0.52,"Global alpha-beta model","full_brier",0.0123102578776957,0.000237060360807541,0.0118456195705129,0.0127748961848785,1
"unequal",100,12,0.52,"Global alpha-beta model","departure_logloss",0.0215404141151877,0.000386053363710086,0.0207837495223159,0.0222970787080595,1
"unequal",100,12,0.52,"Global alpha-beta model","departure_brier",0.0102817918585207,0.000184524900479234,0.00992012305358141,0.01064346066346,1
"unequal",100,12,0.52,"Global alpha-beta model","full_logloss",0.0215404141151877,0.000386053363710086,0.0207837495223159,0.0222970787080595,1
"unequal",100,12,0.52,"Global alpha-beta model","full_brier",0.0130751209195899,0.000239894179310231,0.0126049283281419,0.013545313511038,1
"common",184,12,0.52,"Global alpha-beta model","departure_logloss",0.0190846665070471,0.000280056838370066,0.0185357551038418,0.0196335779102525,1
"common",184,12,0.52,"Global alpha-beta model","departure_brier",0.00908627521556044,0.000133779089826785,0.00882406819949994,0.00934848223162094,1
"common",184,12,0.52,"Global alpha-beta model","full_logloss",0.0190846665070471,0.000280056838370066,0.0185357551038418,0.0196335779102525,1
"common",184,12,0.52,"Global alpha-beta model","full_brier",0.0115946353328963,0.000170793769654075,0.0112598795443743,0.0119293911214183,1
"unequal",184,12,0.52,"Global alpha-beta model","departure_logloss",0.0202314131956606,0.000296168133606717,0.0196509236537914,0.0208119027375297,1
"unequal",184,12,0.52,"Global alpha-beta model","departure_brier",0.00975885785012052,0.000141050598612713,0.0094823986768396,0.0100353170234014,1
"unequal",184,12,0.52,"Global alpha-beta model","full_logloss",0.0202314131956606,0.000296168133606717,0.0196509236537914,0.0208119027375297,1
"unequal",184,12,0.52,"Global alpha-beta model","full_brier",0.012464781134527,0.000179943327457333,0.0121120922127106,0.0128174700563433,1
"common",300,12,0.52,"Global alpha-beta model","departure_logloss",0.0186712314628384,0.000211930068809425,0.0182558485279719,0.0190866143977049,1
"common",300,12,0.52,"Global alpha-beta model","departure_brier",0.00890082679355636,0.000101649162824544,0.00870159443442025,0.00910005915269246,1
"common",300,12,0.52,"Global alpha-beta model","full_logloss",0.0186712314628384,0.000211930068809425,0.0182558485279719,0.0190866143977049,1
"common",300,12,0.52,"Global alpha-beta model","full_brier",0.0113363153318699,0.000130099896008929,0.0110813195356924,0.0115913111280474,1
"unequal",300,12,0.52,"Global alpha-beta model","departure_logloss",0.0199743440147851,0.000226631175635379,0.0195301469105397,0.0204185411190304,1
"unequal",300,12,0.52,"Global alpha-beta model","departure_brier",0.00964760189553265,0.000107468220101763,0.0094369641841332,0.00985823960693211,1
"unequal",300,12,0.52,"Global alpha-beta model","full_logloss",0.0199743440147851,0.000226631175635379,0.0195301469105397,0.0204185411190304,1
"unequal",300,12,0.52,"Global alpha-beta model","full_brier",0.0123281313666354,0.000136944351687568,0.0120597204373278,0.0125965422959431,1
"common",500,12,0.52,"Global alpha-beta model","departure_logloss",0.0183343939047195,0.000168829399896116,0.0180034882809231,0.0186652995285159,1
